tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah_penduduk
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,05-09,Perempuan,1074
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,01-10,Perempuan,1022
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,15-19,Perempuan,898
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,20-24,Perempuan,1005
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,25-29,Perempuan,1035
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,30-34,Perempuan,1010
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,35-39,Perempuan,1075
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,40-44,Perempuan,1040
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,45-49,Perempuan,946
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,50-54,Perempuan,963
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,55-59,Perempuan,759
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,60-64,Perempuan,642
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,65-69,Perempuan,473
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,70-74,Perempuan,311
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,75+,Perempuan,309
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,00-04,Perempuan,454
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,05-09,Perempuan,538
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,01-10,Perempuan,548
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,15-19,Perempuan,577
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,20-24,Perempuan,535
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,25-29,Perempuan,497
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,30-34,Perempuan,467
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,35-39,Perempuan,523
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,40-44,Perempuan,565
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,45-49,Perempuan,489
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,50-54,Perempuan,467
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,55-59,Perempuan,407
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,60-64,Perempuan,326
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,65-69,Perempuan,217
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,70-74,Perempuan,165
2021,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,75+,Perempuan,173
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,00-04,Perempuan,1478
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,05-09,Perempuan,1768
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,01-10,Perempuan,1876
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,15-19,Perempuan,1832
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,20-24,Perempuan,1730
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,25-29,Perempuan,1737
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,30-34,Perempuan,1666
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,35-39,Perempuan,1885
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,40-44,Perempuan,1938
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,45-49,Perempuan,1823
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,50-54,Perempuan,1694
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,55-59,Perempuan,1249
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,60-64,Perempuan,955
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,65-69,Perempuan,690
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,70-74,Perempuan,409
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,75+,Perempuan,538
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,00-04,Perempuan,981
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,05-09,Perempuan,1115
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,01-10,Perempuan,1173
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,15-19,Perempuan,1089
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,20-24,Perempuan,1074
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,25-29,Perempuan,988
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,30-34,Perempuan,1053
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,35-39,Perempuan,1180
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,40-44,Perempuan,1097
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,45-49,Perempuan,994
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,50-54,Perempuan,791
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,55-59,Perempuan,644
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,60-64,Perempuan,536
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,65-69,Perempuan,286
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,70-74,Perempuan,183
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,75+,Perempuan,218
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,00-04,Perempuan,805
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,05-09,Perempuan,922
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,01-10,Perempuan,910
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,15-19,Perempuan,884
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,20-24,Perempuan,875
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,25-29,Perempuan,860
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,30-34,Perempuan,846
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,35-39,Perempuan,974
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,40-44,Perempuan,926
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,45-49,Perempuan,806
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,50-54,Perempuan,710
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,55-59,Perempuan,597
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,60-64,Perempuan,421
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,65-69,Perempuan,269
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,70-74,Perempuan,138
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,75+,Perempuan,167
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,00-04,Perempuan,1628
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,05-09,Perempuan,1954
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,01-10,Perempuan,2009
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,15-19,Perempuan,1957
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,20-24,Perempuan,1875
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,25-29,Perempuan,1756
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,30-34,Perempuan,1835
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,35-39,Perempuan,2046
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,40-44,Perempuan,1879
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,45-49,Perempuan,1716
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,50-54,Perempuan,1457
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,55-59,Perempuan,1278
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,60-64,Perempuan,944
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,65-69,Perempuan,590
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,70-74,Perempuan,359
2021,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,75+,Perempuan,387
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,00-04,Perempuan,4243
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,05-09,Perempuan,4996
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,01-10,Perempuan,5022
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,15-19,Perempuan,4548
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,20-24,Perempuan,4169
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,25-29,Perempuan,4344
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,30-34,Perempuan,4493
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,35-39,Perempuan,5175
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,40-44,Perempuan,4868
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,45-49,Perempuan,4050
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,50-54,Perempuan,3090
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,55-59,Perempuan,2416
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,60-64,Perempuan,1671
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,65-69,Perempuan,1041
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,70-74,Perempuan,566
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,75+,Perempuan,537
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,00-04,Perempuan,646
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,05-09,Perempuan,760
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,01-10,Perempuan,701
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,15-19,Perempuan,643
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,20-24,Perempuan,652
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,25-29,Perempuan,639
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,30-34,Perempuan,669
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,35-39,Perempuan,774
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,40-44,Perempuan,749
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,45-49,Perempuan,619
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,50-54,Perempuan,440
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,55-59,Perempuan,337
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,60-64,Perempuan,261
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,65-69,Perempuan,174
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,70-74,Perempuan,108
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,75+,Perempuan,151
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,00-04,Perempuan,1610
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,05-09,Perempuan,1941
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,01-10,Perempuan,1883
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,15-19,Perempuan,1607
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,20-24,Perempuan,1680
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,25-29,Perempuan,1734
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,30-34,Perempuan,1865
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,35-39,Perempuan,2169
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,40-44,Perempuan,1971
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,45-49,Perempuan,1586
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,50-54,Perempuan,1275
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,55-59,Perempuan,1059
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,60-64,Perempuan,896
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,65-69,Perempuan,577
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,70-74,Perempuan,346
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,75+,Perempuan,404
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,00-04,Perempuan,2785
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,05-09,Perempuan,3518
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,01-10,Perempuan,3544
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,15-19,Perempuan,3260
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,20-24,Perempuan,3258
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,25-29,Perempuan,3338
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,30-34,Perempuan,3678
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,35-39,Perempuan,4314
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,40-44,Perempuan,4062
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,45-49,Perempuan,3325
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,50-54,Perempuan,2689
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,55-59,Perempuan,2288
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,60-64,Perempuan,2031
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,65-69,Perempuan,1563
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,70-74,Perempuan,940
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,75+,Perempuan,1013
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,00-04,Perempuan,1826
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,05-09,Perempuan,2092
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,01-10,Perempuan,2016
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,15-19,Perempuan,1731
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,20-24,Perempuan,1883
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,25-29,Perempuan,2101
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,30-34,Perempuan,2592
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,35-39,Perempuan,2768
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,40-44,Perempuan,2589
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,45-49,Perempuan,2017
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,50-54,Perempuan,1706
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,55-59,Perempuan,1504
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,60-64,Perempuan,1568
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,65-69,Perempuan,1409
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,70-74,Perempuan,964
2021,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,75+,Perempuan,1036
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,00-04,Perempuan,1614
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,05-09,Perempuan,1871
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,01-10,Perempuan,1938
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,15-19,Perempuan,1772
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,20-24,Perempuan,1754
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,25-29,Perempuan,1653
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,30-34,Perempuan,1595
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,35-39,Perempuan,1856
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,40-44,Perempuan,1917
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,45-49,Perempuan,1854
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,50-54,Perempuan,1403
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,55-59,Perempuan,1032
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,60-64,Perempuan,672
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,65-69,Perempuan,389
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,70-74,Perempuan,232
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,75+,Perempuan,263
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,00-04,Perempuan,2862
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,05-09,Perempuan,3315
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,01-10,Perempuan,3252
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,15-19,Perempuan,2952
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,20-24,Perempuan,2777
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,25-29,Perempuan,3063
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,30-34,Perempuan,3362
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,35-39,Perempuan,3908
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,40-44,Perempuan,3445
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,45-49,Perempuan,2650
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,50-54,Perempuan,2233
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,55-59,Perempuan,1919
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,60-64,Perempuan,1733
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,65-69,Perempuan,1167
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,70-74,Perempuan,551
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,75+,Perempuan,499
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,00-04,Perempuan,1872
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,05-09,Perempuan,2274
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,01-10,Perempuan,2162
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,15-19,Perempuan,2025
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,20-24,Perempuan,1929
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,25-29,Perempuan,1972
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,30-34,Perempuan,1973
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,35-39,Perempuan,2134
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,40-44,Perempuan,2131
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,45-49,Perempuan,1894
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,50-54,Perempuan,1436
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,55-59,Perempuan,1133
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,60-64,Perempuan,858
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,65-69,Perempuan,504
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,70-74,Perempuan,287
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,75+,Perempuan,284
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,00-04,Perempuan,1371
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,05-09,Perempuan,1572
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,01-10,Perempuan,1550
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,15-19,Perempuan,1517
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,20-24,Perempuan,1443
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,25-29,Perempuan,1448
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,30-34,Perempuan,1439
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,35-39,Perempuan,1600
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,40-44,Perempuan,1580
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,45-49,Perempuan,1393
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,50-54,Perempuan,1152
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,55-59,Perempuan,959
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,60-64,Perempuan,694
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,65-69,Perempuan,356
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,70-74,Perempuan,253
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,75+,Perempuan,255
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,00-04,Perempuan,2292
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,05-09,Perempuan,2837
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,01-10,Perempuan,2680
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,15-19,Perempuan,2464
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,20-24,Perempuan,2334
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,25-29,Perempuan,2467
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,30-34,Perempuan,2477
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,35-39,Perempuan,2716
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,40-44,Perempuan,2868
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,45-49,Perempuan,2495
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,50-54,Perempuan,2076
2021,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,55-59,Perempuan,1493
